SBU,Domain,Sub-Portfolio,App Phase,Application_UUID,Application,UUID
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Supporting,OPENTEXT RIGHTFAX SERVICES_8D28343F-8750-4619-B0F5-8128CC80D7AA,OPENTEXT RIGHTFAX SERVICES,8D28343F-8750-4619-B0F5-8128CC80D7AA
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Supporting,Proofpoint Email Security_238FB2C8-E6BF-441A-8DD5-9CF74B155D7B,Proofpoint Email Security,238FB2C8-E6BF-441A-8DD5-9CF74B155D7B
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Supporting,SLACK ENTERPRISE GRID_AF4425EA-6375-41A9-B162-8BA9A8D6798B,SLACK ENTERPRISE GRID,AF4425EA-6375-41A9-B162-8BA9A8D6798B
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Semi-Retired,SYMANTEC ENTERPRISE VAULT_CB3BCC89-D9AD-4734-A02D-D7B262901695,SYMANTEC ENTERPRISE VAULT,CB3BCC89-D9AD-4734-A02D-D7B262901695
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Supporting,SYMANTEC ENTERPRISE VAULT CLOUD_E8CD0717-21F1-4ACE-A4DE-4184EE1062C3,SYMANTEC ENTERPRISE VAULT CLOUD,E8CD0717-21F1-4ACE-A4DE-4184EE1062C3
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Cloud Communication,Supporting,ZOOM MEETING SOLUTIONS_81216EBF-6580-432E-BC80-2EAEC1445088,ZOOM MEETING SOLUTIONS,81216EBF-6580-432E-BC80-2EAEC1445088
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Data Insights,Supporting,Asset Data Pipeline_2289C04D-C017-4F0A-AA75-8A9A84DA9801,Asset Data Pipeline,2289C04D-C017-4F0A-AA75-8A9A84DA9801
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Data Insights,Developing,Conference Room Analytics_3EC47A56-B3F5-4E6F-B086-65B5DABF6461,Conference Room Analytics,3EC47A56-B3F5-4E6F-B086-65B5DABF6461
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Data Insights,Supporting,DWE Data Pipeline Generic Module_4C4E0386-AECE-494A-8E39-2A846AF1A0A1,DWE Data Pipeline Generic Module,4C4E0386-AECE-494A-8E39-2A846AF1A0A1
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Data Insights,Developing,DWE Licensing Analytics_0E7A22EF-0220-4D9A-AAC1-40708854D5BF,DWE Licensing Analytics,0E7A22EF-0220-4D9A-AAC1-40708854D5BF
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,MICROSOFT MIGRATION MANAGER_7B327E2B-0556-4C95-B781-36B3A48D3E6C,MICROSOFT MIGRATION MANAGER,7B327E2B-0556-4C95-B781-36B3A48D3E6C
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,MICROSOFT ONEDRIVE FOR BUSINESS_4AE7FFFE-9840-4714-A1DD-EF6C6C143B88,MICROSOFT ONEDRIVE FOR BUSINESS,4AE7FFFE-9840-4714-A1DD-EF6C6C143B88
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,MICROSOFT POWER AUTOMATE_070D5118-3AF7-4089-88CB-98B0BF33B0FE,MICROSOFT POWER AUTOMATE,070D5118-3AF7-4089-88CB-98B0BF33B0FE
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,MICROSOFT POWER PLATFORM_9972AE77-E1A2-4889-93E9-4D532BBA86A2,MICROSOFT POWER PLATFORM,9972AE77-E1A2-4889-93E9-4D532BBA86A2
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,MICROSOFT SHAREPOINT ONLINE_326768F2-BB42-48F7-8D4F-498AAAE1B54C,MICROSOFT SHAREPOINT ONLINE,326768F2-BB42-48F7-8D4F-498AAAE1B54C
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,Miro_A9CB41E5-4DE9-4D9F-9150-BB77518F57E6,Miro,A9CB41E5-4DE9-4D9F-9150-BB77518F57E6
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/One Shared Power,Supporting,Mural_6C6CA49F-1231-415B-8F51-271CA2A39603,Mural,6C6CA49F-1231-415B-8F51-271CA2A39603
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,APPSPACE DIGITAL SIGNAGE_565522F0-8181-4229-8BF5-AA32A0BEF00F,APPSPACE DIGITAL SIGNAGE,565522F0-8181-4229-8BF5-AA32A0BEF00F
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,CISCO VIDEO CONF - HEAD END INFRASTRUCTURE_072F6E23-78FF-4A27-A929-C3ED95BB43FE,CISCO VIDEO CONF - HEAD END INFRASTRUCTURE,072F6E23-78FF-4A27-A929-C3ED95BB43FE
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Developing,Conference Room Finder_BD9EC9A1-56A0-4C0D-815C-B5CE9C5C6D86,Conference Room Finder,BD9EC9A1-56A0-4C0D-815C-B5CE9C5C6D86
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,CRESTRON FUSION (DOOR-SIDE SCHEDULERS)_43023C6D-F84F-4CF6-88AB-1025AA32D4EC,CRESTRON FUSION (DOOR-SIDE SCHEDULERS),43023C6D-F84F-4CF6-88AB-1025AA32D4EC
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,FEEDBACK IS GREAT_3B4CDCC8-E628-4A7F-BB52-7AD540B33116,FEEDBACK IS GREAT,3B4CDCC8-E628-4A7F-BB52-7AD540B33116
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,LIFESIZE/RADVISION INFRA VIDEO CONFERENCE MANAGEMENT_17C68CE0-3C96-40B6-8E69-CAB6AB9F6EF7,LIFESIZE/RADVISION INFRA VIDEO CONFERENCE MANAGEMENT,17C68CE0-3C96-40B6-8E69-CAB6AB9F6EF7
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,MYVIDEO PORTAL (QUMU CLOUD)_432245D8-D5AA-45F8-8BA5-D6A1E57E0DF0,MYVIDEO PORTAL (QUMU CLOUD),432245D8-D5AA-45F8-8BA5-D6A1E57E0DF0
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,MYVIDEO PORTAL (QUMU)_434DE91F-5DB7-4F58-B9BA-0FEB8B5AE621,MYVIDEO PORTAL (QUMU),434DE91F-5DB7-4F58-B9BA-0FEB8B5AE621
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,OMNIVEX DIGITAL SIGNAGE PLATFORM_6653B37D-972A-4A7E-85B0-37B4FDB371AA,OMNIVEX DIGITAL SIGNAGE PLATFORM,6653B37D-972A-4A7E-85B0-37B4FDB371AA
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,POLY REALCONNECT_CC34464A-5008-4E8C-8ADF-7BD2BF198E44,POLY REALCONNECT,CC34464A-5008-4E8C-8ADF-7BD2BF198E44
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,VIDEO COMMUNICATIONS - CLEARSEA_F563B0C5-5874-4AFF-B99D-EDFBE1FC95B8,VIDEO COMMUNICATIONS - CLEARSEA,F563B0C5-5874-4AFF-B99D-EDFBE1FC95B8
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,VIDEO COMMUNICATIONS - VIDEO_89E8D2B6-AA05-43D5-8E55-BFE0F6270374,VIDEO COMMUNICATIONS - VIDEO,89E8D2B6-AA05-43D5-8E55-BFE0F6270374
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,VIDEO CONF - POLYCOM INFRASTRUCTURE_FFDB192D-73ED-4AB2-988E-98CE93539B78,VIDEO CONF - POLYCOM INFRASTRUCTURE,FFDB192D-73ED-4AB2-988E-98CE93539B78
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,VIDEO STREAMING LIVE AND ON-DEMAND (CDN HEAD-END)_5A622E7A-0423-4D58-9F5D-94535FA9EB49,VIDEO STREAMING LIVE AND ON-DEMAND (CDN HEAD-END),5A622E7A-0423-4D58-9F5D-94535FA9EB49
Global Digital Services,GDS DIgital Workforce Enablement,Collaboration Engineering/Video Solutions,Supporting,VSIRL_C3EF2502-1BE9-4361-BFE7-DA3A2C0B77D9,VSIRL,C3EF2502-1BE9-4361-BFE7-DA3A2C0B77D9
US Retail Markets,USRM - Distribution,Compensation,Supporting,AGENCY COMP 2.0_3DB8ED05-4D3D-44D3-A929-12AB6174516C,AGENCY COMP 2.0,3DB8ED05-4D3D-44D3-A929-12AB6174516C
US Retail Markets,USRM - Distribution,Compensation,Supporting,AGENCY COMPENSATION CENTER_F29C3619-BEC3-4135-BC2A-567DB97E47D7,AGENCY COMPENSATION CENTER,F29C3619-BEC3-4135-BC2A-567DB97E47D7
US Retail Markets,USRM - Distribution,Compensation,Supporting,AM - AGENCY RELATIONSHIP AND COMPENSATION SYSTEM (ARCS)_07F3643E-9D05-492D-9F3A-C64F068C2E8B,AM - AGENCY RELATIONSHIP AND COMPENSATION SYSTEM (ARCS),07F3643E-9D05-492D-9F3A-C64F068C2E8B
US Retail Markets,USRM - Distribution,Compensation,Supporting,CENTIVE_5B156D38-CD41-4F02-AC2C-36D502408765,CENTIVE,5B156D38-CD41-4F02-AC2C-36D502408765
US Retail Markets,USRM - Distribution,Compensation,Supporting,CI - COMMISSION RATE MANAGEMENT_0426E02D-30D9-4E8E-8ACE-75095B782049,CI - COMMISSION RATE MANAGEMENT,0426E02D-30D9-4E8E-8ACE-75095B782049
US Retail Markets,USRM - Distribution,Compensation,Supporting,CI - COMPENSATION RULES ADMINISTRATION_BF82FA7F-5DD7-44FC-ABAF-F37F5C210798,CI - COMPENSATION RULES ADMINISTRATION,BF82FA7F-5DD7-44FC-ABAF-F37F5C210798
US Retail Markets,USRM - Distribution,Compensation,Supporting,CI - COMPENSATION SYSTEM (CAS)_8362CE91-4EF8-4B9E-8C1E-D364A122ABE2,CI - COMPENSATION SYSTEM (CAS),8362CE91-4EF8-4B9E-8C1E-D364A122ABE2
US Retail Markets,USRM - Distribution,Compensation,Supporting,CM - PROFIT SHARING_FAED7632-E991-415C-9410-4799F846B809,CM - PROFIT SHARING,FAED7632-E991-415C-9410-4799F846B809
US Retail Markets,USRM - Distribution,Compensation,Supporting,ILLUSTRATOR_993C3B0A-EBCC-43C8-ACAD-EE52339A93D6,ILLUSTRATOR,993C3B0A-EBCC-43C8-ACAD-EE52339A93D6
US Retail Markets,USRM - Distribution,Compensation,Developing,Profit Sharing Admin Portal_0ADC7EDE-5945-4EAE-AE1D-D14B6C2C8B87,Profit Sharing Admin Portal,0ADC7EDE-5945-4EAE-AE1D-D14B6C2C8B87
US Retail Markets,USRM - Distribution,Compensation,Developing,SALES COMP CENTIVE REPORTING SP ONLINE_C51764B1-67E4-4082-ADE0-A15E1DA69049,SALES COMP CENTIVE REPORTING SP ONLINE,C51764B1-67E4-4082-ADE0-A15E1DA69049
US Retail Markets,USRM - Distribution,Compensation,Supporting,SALES COMPENSATION REPORTING V1_99B25F6A-91CE-4845-9E46-24434F5F57D6,SALES COMPENSATION REPORTING V1,99B25F6A-91CE-4845-9E46-24434F5F57D6
US Retail Markets,USRM - Distribution,Compensation,Supporting,SALES COMPENSATION REPORTING V2_1077D758-DC98-4FFB-88F5-A7B1387ACAEE,SALES COMPENSATION REPORTING V2,1077D758-DC98-4FFB-88F5-A7B1387ACAEE
US Retail Markets,USRM - Distribution,Compensation,Supporting,SALESCOMP COMMISSION PORTAL_3E6382CD-1E9C-4C40-96C6-823DC88114AB,SALESCOMP COMMISSION PORTAL,3E6382CD-1E9C-4C40-96C6-823DC88114AB
US Retail Markets,USRM - Distribution,Compensation,Developing,SAP SALES CLOUD_E30A0812-3B69-4564-AE3A-5A3EBD289D31,SAP SALES CLOUD,E30A0812-3B69-4564-AE3A-5A3EBD289D31
US Retail Markets,USRM - Distribution,Compensation,Supporting,TOUCAN_849AC6C0-A401-4BC9-B3BD-B0F6BA1E4EE9,TOUCAN,849AC6C0-A401-4BC9-B3BD-B0F6BA1E4EE9
Global Digital Services,GDS - Application Environments,Compute,Semi-Retired,ITDS OPERATIONS JUMP_5786CCC5-11A0-432B-8BAA-D20CCF4C2551,ITDS OPERATIONS JUMP,5786CCC5-11A0-432B-8BAA-D20CCF4C2551
Global Digital Services,GDS - Application Environments,Compute,Supporting,PCI BASTION HOST_96DB8080-B42A-4722-995E-A50644C03997,PCI BASTION HOST,96DB8080-B42A-4722-995E-A50644C03997
Global Digital Services,GDS - Application Environments,Compute/Containers,Supporting,GRMUS CLOUD ENABLEMENT DELIVERY EXCELLENCE_F6016F10-1948-41DA-95C2-E8C4890C0021,GRMUS CLOUD ENABLEMENT DELIVERY EXCELLENCE,F6016F10-1948-41DA-95C2-E8C4890C0021
Global Digital Services,GDS - Application Environments,Compute/Containers,Supporting,MANAGED KUBERNETES_B88B2A52-722A-4B82-8A49-1F96EA6FEED4,MANAGED KUBERNETES,B88B2A52-722A-4B82-8A49-1F96EA6FEED4
Global Digital Services,GDS - Application Environments,Compute/Containers,Supporting,RANCHER_F3CDAF5E-7DD6-49A0-BAF7-813D11EBF070,RANCHER,F3CDAF5E-7DD6-49A0-BAF7-813D11EBF070
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,ISTROBE_463EA2CE-551D-42A5-A901-E8D2E50E5B04,ISTROBE,463EA2CE-551D-42A5-A901-E8D2E50E5B04
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,MAINFRAME PLATFORM COMPUTE SERVICES_632CEF7D-ECAA-4976-A222-7228CFBE2636,MAINFRAME PLATFORM COMPUTE SERVICES,632CEF7D-ECAA-4976-A222-7228CFBE2636
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,MAINFRAME REPORTING AUTOMATIONS_720A57F8-3819-47F6-9CCA-F1F12E91B845,MAINFRAME REPORTING AUTOMATIONS,720A57F8-3819-47F6-9CCA-F1F12E91B845
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,MAINFRAME VM/VSE SERVICES_457F53B6-4A93-4E2B-AF7D-34E6592EEC76,MAINFRAME VM/VSE SERVICES,457F53B6-4A93-4E2B-AF7D-34E6592EEC76
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,SA-BMC Mainview_2603ED1E-5103-4610-88BD-FA4C5BE9D418,SA-BMC Mainview,2603ED1E-5103-4610-88BD-FA4C5BE9D418
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,SA-Compuware ISPW_CC7137DB-C742-4769-867F-CDCED3387EE2,SA-Compuware ISPW,CC7137DB-C742-4769-867F-CDCED3387EE2
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,SA-SEA SAVRS_054A7AED-FD57-420A-8C81-587B4DF68EC5,SA-SEA SAVRS,054A7AED-FD57-420A-8C81-587B4DF68EC5
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,SA-Xerox RSA_88AE7E31-94C7-4962-B86F-87C9D1D33F66,SA-Xerox RSA,88AE7E31-94C7-4962-B86F-87C9D1D33F66
Global Digital Services,GDS - Application Environments,Compute/Mainframe,Supporting,SA-Xerox XPAF_EF80C49E-A07E-4EAC-90EE-C90030EEA05E,SA-Xerox XPAF,EF80C49E-A07E-4EAC-90EE-C90030EEA05E
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,AUTOMATION AND ORCHESTRATION WORKSPACE_08465D03-1C57-4965-8F47-A673686480F7,AUTOMATION AND ORCHESTRATION WORKSPACE,08465D03-1C57-4965-8F47-A673686480F7
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,GRMUS Azure-Pipeline-Resources_A8076DEC-56DF-4A09-94F3-6AF9691D6246,GRMUS Azure-Pipeline-Resources,A8076DEC-56DF-4A09-94F3-6AF9691D6246
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,SPACEWALK_F9E0D78A-02C5-4CF3-A150-F12AF79456EE,SPACEWALK,F9E0D78A-02C5-4CF3-A150-F12AF79456EE
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,SYSTEMS DEVELOPMENT WORKSPACE_9DEBC039-9690-4C31-A33B-1808513E8C83,SYSTEMS DEVELOPMENT WORKSPACE,9DEBC039-9690-4C31-A33B-1808513E8C83
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,UNIX TERMINAL SERVERS_386CFB57-92E3-4B51-8CB0-25CDEC99AAD2,UNIX TERMINAL SERVERS,386CFB57-92E3-4B51-8CB0-25CDEC99AAD2
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,UNIX/LINUX OS SERVICES_5676D69C-D851-4598-A3BD-B544F48889EC,UNIX/LINUX OS SERVICES,5676D69C-D851-4598-A3BD-B544F48889EC
Global Digital Services,GDS - Application Environments,Compute/Operating System Services,Supporting,WINDOWS OS SERVICES_A0C4C466-AD41-4E98-8876-C06F60C8D2C2,WINDOWS OS SERVICES,A0C4C466-AD41-4E98-8876-C06F60C8D2C2
